train,test,kappa,train acc,test acc
0.4065089213824412,0.30429452670374274,0.7641433085084774,0.4261042495289931,0.5583804143126178
0.35119441962169773,0.9389506628973487,0.7184707398888945,0.5043960644756124,0.4171374764595104
